"time","mels_S"
"2020-09-25T04:15:00",0.122222222
"2020-09-25T04:30:00",0.1
"2020-09-25T04:45:00",0.111111111
"2020-09-25T05:00:00",0.075
"2020-09-25T05:15:00",0.1
"2020-09-25T05:30:00",0.13
"2020-09-25T05:45:00",0.1125
"2020-09-25T06:00:00",0.1
"2020-09-25T06:15:00",0.114285714
"2020-09-25T06:30:00",0.1
"2020-09-25T06:45:00",0.142857143
"2020-09-25T07:00:00",0.122222222
"2020-09-25T07:15:00",0.1
"2020-09-25T07:30:00",0.15
"2020-09-25T07:45:00",0.11
"2020-09-25T08:00:00",0.088888889
"2020-09-25T08:15:00",0.15
"2020-09-25T08:30:00",0.1
"2020-09-25T08:45:00",0.15
"2020-09-25T09:00:00",0.122222222
"2020-09-25T09:15:00",0.11
"2020-09-25T09:30:00",0.111111111
"2020-09-25T09:45:00",0.1375
"2020-09-25T10:00:00",0.1
"2020-09-25T10:15:00",0.15
"2020-09-25T10:30:00",0.0875
"2020-09-25T10:45:00",0.136363636
"2020-09-25T11:00:00",0.1375
"2020-09-25T11:15:00",0.055555556
"2020-09-25T11:30:00",0.1625
"2020-09-25T11:45:00",0.13
"2020-09-25T12:00:00",0.155555556
"2020-09-25T12:15:00",0.15
"2020-09-25T12:30:00",0.116666667
"2020-09-25T12:45:00",0.111111111
"2020-09-25T13:00:00",0.1
"2020-09-25T13:15:00",0.1
"2020-09-25T13:30:00",0.166666667
"2020-09-25T13:45:00",0.155555556
"2020-09-25T14:00:00",0.114285714
"2020-09-25T14:15:00",0.17
"2020-09-25T14:30:00",0.114285714
"2020-09-25T14:45:00",0.1
"2020-09-25T15:00:00",0.128571429
"2020-09-25T15:15:00",0.0875
"2020-09-25T15:30:00",0.071428571
"2020-09-25T15:45:00",0.0875
"2020-09-25T16:00:00",0.077777778
"2020-09-25T16:15:00",0.1
"2020-09-25T16:30:00",0.125
"2020-09-25T16:45:00",1.189351554
"2020-09-25T17:00:00",1.281270056
"2020-09-25T17:15:00",0.936762955
"2020-09-25T17:30:00",1.760430633
"2020-09-25T17:45:00",1.334304363
"2020-09-25T18:00:00",1.191580052
"2020-09-25T18:15:00",1.082508248
"2020-09-25T18:30:00",1.550824279
"2020-09-25T18:45:00",0.91986991
"2020-09-25T19:00:00",0.055555556
"2020-09-25T19:15:00",0.07
"2020-09-25T19:30:00",0.05
"2020-09-25T19:45:00",0.171428571
"2020-09-25T20:00:00",0.122222222
"2020-09-25T20:15:00",0.088888889
"2020-09-25T20:30:00",0.16
"2020-09-25T20:45:00",0.114285714
"2020-09-25T21:00:00",0.1375
"2020-09-25T21:15:00",0.15
"2020-09-25T21:30:00",0.13
"2020-09-25T21:45:00",0.1125
"2020-09-25T22:00:00",0.1875
"2020-09-25T22:15:00",0.1
"2020-09-25T22:30:00",0.166666667
"2020-09-25T22:45:00",0.155555556
"2020-09-25T23:00:00",0.1
"2020-09-25T23:15:00",0.15
"2020-09-25T23:30:00",0.111111111
"2020-09-25T23:45:00",0.122222222
"2020-09-26T00:00:00",0.166666667
"2020-09-26T00:15:00",0.125
"2020-09-26T00:30:00",0.177777778
"2020-09-26T00:45:00",0.16
"2020-09-26T01:00:00",0.1125
"2020-09-26T01:15:00",0.133333333
"2020-09-26T01:30:00",0.15
"2020-09-26T01:45:00",0.125
"2020-09-26T02:00:00",0.19
"2020-09-26T02:15:00",0.1375
"2020-09-26T02:30:00",0.13
"2020-09-26T02:45:00",0.18
"2020-09-26T03:00:00",0.122222222
"2020-09-26T03:15:00",0.125
"2020-09-26T03:30:00",0.155555556
"2020-09-26T03:45:00",0.088888889
"2020-09-26T04:00:00",0.144444444
"2020-09-26T04:15:00",0.15
"2020-09-26T04:30:00",0.111111111
"2020-09-26T04:45:00",0.13
"2020-09-26T05:00:00",0.144444444
"2020-09-26T05:15:00",0.125
"2020-09-26T05:30:00",0.17
"2020-09-26T05:45:00",0.1375
"2020-09-26T06:00:00",0.166666667
"2020-09-26T06:15:00",0.177777778
"2020-09-26T06:30:00",0.088888889
"2020-09-26T06:45:00",0.17
"2020-09-26T07:00:00",0.142857143
"2020-09-26T07:15:00",0.133333333
"2020-09-26T07:30:00",0.155555556
"2020-09-26T07:45:00",0.14
"2020-09-26T08:00:00",0.125
"2020-09-26T08:15:00",0.133333333
"2020-09-26T08:30:00",0.1375
"2020-09-26T08:45:00",0.142857143
"2020-09-26T09:00:00",0.155555556
"2020-09-26T09:15:00",0.128571429
"2020-09-26T09:30:00",0.15
"2020-09-26T09:45:00",0.1625
"2020-09-26T10:00:00",0.1125
"2020-09-26T10:15:00",0.185714286
"2020-09-26T10:30:00",0.15
"2020-09-26T10:45:00",0.155555556
"2020-09-26T11:00:00",0.144444444
"2020-09-26T11:15:00",0.1
"2020-09-26T11:30:00",0.1375
"2020-09-26T11:45:00",0.177777778
"2020-09-26T12:00:00",0.122222222
"2020-09-26T12:15:00",0.1625
"2020-09-26T12:30:00",0.15
"2020-09-26T12:45:00",0.122222222
"2020-09-26T13:00:00",0.157142857
"2020-09-26T13:15:00",0.157142857
"2020-09-26T13:30:00",0.166666667
"2020-09-26T13:45:00",0.177777778
"2020-09-26T14:00:00",0.175
"2020-09-26T14:15:00",0.114285714
"2020-09-26T14:30:00",0.142857143
"2020-09-26T14:45:00",0.12
"2020-09-26T15:00:00",0.125
"2020-09-26T15:15:00",0.171428571
"2020-09-26T15:30:00",0.1375
"2020-09-26T15:45:00",0.177777778
"2020-09-26T16:00:00",0.125
"2020-09-26T16:15:00",0.1375
"2020-09-26T16:30:00",0.171428571
"2020-09-26T16:45:00",0.157142857
"2020-09-26T17:00:00",0.1375
"2020-09-26T17:15:00",0.177777778
"2020-09-26T17:30:00",0.155555556
"2020-09-26T17:45:00",0.1
"2020-09-26T18:00:00",0.1625
"2020-09-26T18:15:00",0.125
"2020-09-26T18:30:00",0.175
"2020-09-26T18:45:00",0.166666667
"2020-09-26T19:00:00",0.111111111
"2020-09-26T19:15:00",0.155555556
"2020-09-26T19:30:00",0.15
"2020-09-26T19:45:00",0.122222222
"2020-09-26T20:00:00",0.166666667
"2020-09-26T20:15:00",0.17
"2020-09-26T20:30:00",0.133333333
"2020-09-26T20:45:00",0.166666667
"2020-09-26T21:00:00",0.144444444
"2020-09-26T21:15:00",0.128571429
"2020-09-26T21:30:00",0.18
"2020-09-26T21:45:00",0.111111111
"2020-09-26T22:00:00",0.14
"2020-09-26T22:15:00",0.188888889
"2020-09-26T22:30:00",0.142857143
"2020-09-26T22:45:00",0.1875
"2020-09-26T23:00:00",0.175
"2020-09-26T23:15:00",0.1
"2020-09-26T23:30:00",0.166666667
"2020-09-26T23:45:00",0.16
"2020-09-27T00:00:00",0.171428571
"2020-09-27T00:15:00",0.177777778
"2020-09-27T00:30:00",0.12
"2020-09-27T00:45:00",0.1375
"2020-09-27T01:00:00",0.14
"2020-09-27T01:15:00",0.12
"2020-09-27T01:30:00",0.1375
"2020-09-27T01:45:00",0.155555556
"2020-09-27T02:00:00",0.1125
"2020-09-27T02:15:00",0.133333333
"2020-09-27T02:30:00",0.1375
"2020-09-27T02:45:00",0.133333333
"2020-09-27T03:00:00",0.155555556
"2020-09-27T03:15:00",0.128571429
"2020-09-27T03:30:00",0.1375
"2020-09-27T03:45:00",0.144444444
"2020-09-27T04:00:00",0.122222222
"2020-09-27T04:15:00",0.15
"2020-09-27T04:30:00",0.166666667
"2020-09-27T04:45:00",0.111111111
"2020-09-27T05:00:00",0.11
"2020-09-27T05:15:00",0.1625
"2020-09-27T05:30:00",0.1375
"2020-09-27T05:45:00",0.18
"2020-09-27T06:00:00",0.12
"2020-09-27T06:15:00",0.122222222
"2020-09-27T06:30:00",0.18
"2020-09-27T06:45:00",0.1125
"2020-09-27T07:00:00",0.15
"2020-09-27T07:15:00",0.1375
"2020-09-27T07:30:00",0.144444444
"2020-09-27T07:45:00",0.15
"2020-09-27T08:00:00",0.155555556
"2020-09-27T08:15:00",0.1
"2020-09-27T08:30:00",0.122222222
"2020-09-27T08:45:00",0.133333333
"2020-09-27T09:00:00",0.0875
"2020-09-27T09:15:00",0.1625
"2020-09-27T09:30:00",0.144444444
"2020-09-27T09:45:00",0.13
"2020-09-27T10:00:00",0.171428571
"2020-09-27T10:15:00",0.118181818
"2020-09-27T10:30:00",0.144444444
"2020-09-27T10:45:00",0.157142857
"2020-09-27T11:00:00",0.114285714
"2020-09-27T11:15:00",0.144444444
"2020-09-27T11:30:00",0.175
"2020-09-27T11:45:00",0.0875
"2020-09-27T12:00:00",0.166666667
"2020-09-27T12:15:00",0.166666667
"2020-09-27T12:30:00",0.133333333
"2020-09-27T12:45:00",0.2
"2020-09-27T13:00:00",0.171428571
"2020-09-27T13:15:00",0.144444444
"2020-09-27T13:30:00",0.144444444
"2020-09-27T13:45:00",0.16
"2020-09-27T14:00:00",0.133333333
"2020-09-27T14:15:00",0.15
"2020-09-27T14:30:00",0.12
"2020-09-27T14:45:00",0.15
"2020-09-27T15:00:00",0.166666667
"2020-09-27T15:15:00",0.063636364
"2020-09-27T15:30:00",0.155555556
"2020-09-27T15:45:00",0.1375
"2020-09-27T16:00:00",0.1
"2020-09-27T16:15:00",0.155555556
"2020-09-27T16:30:00",0.157142857
"2020-09-27T16:45:00",0.125
"2020-09-27T17:00:00",0.155555556
"2020-09-27T17:15:00",0.17
"2020-09-27T17:30:00",0.1125
"2020-09-27T17:45:00",0.175
"2020-09-27T18:00:00",0.085714286
"2020-09-27T18:15:00",0.1375
"2020-09-27T18:30:00",0.125
"2020-09-27T18:45:00",0.08
"2020-09-27T19:00:00",0.133333333
"2020-09-27T19:15:00",0.17
"2020-09-27T19:30:00",0.1
"2020-09-27T19:45:00",0.111111111
"2020-09-27T20:00:00",0.157142857
"2020-09-27T20:15:00",0.133333333
"2020-09-27T20:30:00",0.166666667
"2020-09-27T20:45:00",0.116666667
"2020-09-27T21:00:00",0.14
"2020-09-27T21:15:00",0.175
"2020-09-27T21:30:00",0.133333333
"2020-09-27T21:45:00",0.185714286
"2020-09-27T22:00:00",0.17
"2020-09-27T22:15:00",0.133333333
"2020-09-27T22:30:00",0.155555556
"2020-09-27T22:45:00",0.144444444
"2020-09-27T23:00:00",0.13
"2020-09-27T23:15:00",0.144444444
"2020-09-27T23:30:00",0.12
"2020-09-27T23:45:00",0.128571429
"2020-09-28T00:00:00",0.177777778
"2020-09-28T00:15:00",0.142857143
"2020-09-28T00:30:00",0.175
"2020-09-28T00:45:00",0.1875
"2020-09-28T01:00:00",0.111111111
"2020-09-28T01:15:00",0.171428571
"2020-09-28T01:30:00",0.19
"2020-09-28T01:45:00",0.1
"2020-09-28T02:00:00",0.1625
"2020-09-28T02:15:00",0.18
"2020-09-28T02:30:00",0.13
"2020-09-28T02:45:00",0.155555556
"2020-09-28T03:00:00",0.128571429
"2020-09-28T03:15:00",0.122222222
"2020-09-28T03:30:00",0.166666667
"2020-09-28T03:45:00",0.111111111
"2020-09-28T04:00:00",0.166666667
"2020-09-28T04:15:00",0.144444444
"2020-09-28T04:30:00",0.1
"2020-09-28T04:45:00",0.183333333
"2020-09-28T05:00:00",0.1375
"2020-09-28T05:15:00",0.142857143
"2020-09-28T05:30:00",0.14
"2020-09-28T05:45:00",0.15
"2020-09-28T06:00:00",0.118181818
"2020-09-28T06:15:00",0.183333333
"2020-09-28T06:30:00",0.1
"2020-09-28T06:45:00",0.166666667
"2020-09-28T07:00:00",0.166666667
"2020-09-28T07:15:00",0.1
"2020-09-28T07:30:00",0.1625
"2020-09-28T07:45:00",0.1375
"2020-09-28T08:00:00",0.13
"2020-09-28T08:15:00",0.15
"2020-09-28T08:30:00",0.14
"2020-09-28T08:45:00",0.128571429
"2020-09-28T09:00:00",0.17
"2020-09-28T09:15:00",0.144444444
"2020-09-28T09:30:00",0.188888889
"2020-09-28T09:45:00",0.144444444
"2020-09-28T10:00:00",0.111111111
"2020-09-28T10:15:00",0.1875
"2020-09-28T10:30:00",0.175
"2020-09-28T10:45:00",0.111111111
"2020-09-28T11:00:00",0.155555556
"2020-09-28T11:15:00",0.166666667
"2020-09-28T11:30:00",0.111111111
"2020-09-28T11:45:00",0.144444444
"2020-09-28T12:00:00",0.1375
"2020-09-28T12:15:00",0.144444444
"2020-09-28T12:30:00",0.142857143
"2020-09-28T12:45:00",0.15
"2020-09-28T13:00:00",0.1625
"2020-09-28T13:15:00",0.142857143
"2020-09-28T13:30:00",0.12
"2020-09-28T13:45:00",0.155555556
"2020-09-28T14:00:00",0.166666667
"2020-09-28T14:15:00",0.09
"2020-09-28T14:30:00",0.144444444
"2020-09-28T14:45:00",0.18
"2020-09-28T15:00:00",0.1125
"2020-09-28T15:15:00",0.15
"2020-09-28T15:30:00",0.1
"2020-09-28T15:45:00",0.11
"2020-09-28T16:00:00",0.0875
"2020-09-28T16:15:00",0.07
"2020-09-28T16:30:00",0.08
"2020-09-28T16:45:00",0.07
"2020-09-28T17:00:00",0.066666667
"2020-09-28T17:15:00",0.0875
"2020-09-28T17:30:00",0.07
"2020-09-28T17:45:00",0.042857143
"2020-09-28T18:00:00",0.0625
"2020-09-28T18:15:00",0.0375
"2020-09-28T18:30:00",0.075
"2020-09-28T18:45:00",0.09
"2020-09-28T19:00:00",0.022222222
"2020-09-28T19:15:00",0.06
"2020-09-28T19:30:00",0.0625
"2020-09-28T19:45:00",0.05
"2020-09-28T20:00:00",0.075
"2020-09-28T20:15:00",0.07
"2020-09-28T20:30:00",0.04
"2020-09-28T20:45:00",0.08
"2020-09-28T21:00:00",0.111111111
"2020-09-28T21:15:00",0.075
"2020-09-28T21:30:00",0.1
"2020-09-28T21:45:00",0.05
"2020-09-28T22:00:00",0.1
"2020-09-28T22:15:00",0.055555556
"2020-09-28T22:30:00",0.06
"2020-09-28T22:45:00",0.0625
"2020-09-28T23:00:00",0.05
"2020-09-28T23:15:00",0.066666667
"2020-09-28T23:30:00",0.055555556
"2020-09-28T23:45:00",0.055555556
"2020-09-29T00:00:00",0.057142857
"2020-09-29T00:15:00",0.114285714
"2020-09-29T00:30:00",0.0625
"2020-09-29T00:45:00",0.088888889
"2020-09-29T01:00:00",0.1
"2020-09-29T01:15:00",0.1
"2020-09-29T01:30:00",0.144444444
"2020-09-29T01:45:00",0.15
"2020-09-29T02:00:00",0.1625
"2020-09-29T02:15:00",0.3125
"2020-09-29T02:30:00",0.3
"2020-09-29T02:45:00",0.155555556
"2020-09-29T03:00:00",0.175
"2020-09-29T03:15:00",0.1375
"2020-09-29T03:30:00",0.1625
"2020-09-29T03:45:00",0.1625
"2020-09-29T04:00:00",0.1
"2020-09-29T04:15:00",0.175
"2020-09-29T04:30:00",0.136363636
"2020-09-29T04:45:00",0.11
"2020-09-29T05:00:00",0.1625
"2020-09-29T05:15:00",0.125
"2020-09-29T05:30:00",0.144444444
"2020-09-29T05:45:00",0.14
"2020-09-29T06:00:00",0.1
"2020-09-29T06:15:00",0.133333333
"2020-09-29T06:30:00",0.18
"2020-09-29T06:45:00",0.1
"2020-09-29T07:00:00",0.133333333
"2020-09-29T07:15:00",0.1
"2020-09-29T07:30:00",0.1
"2020-09-29T07:45:00",0.171428571
"2020-09-29T08:00:00",0.088888889
"2020-09-29T08:15:00",0.11
"2020-09-29T08:30:00",0.144444444
"2020-09-29T08:45:00",0.1
"2020-09-29T09:00:00",0.133333333
"2020-09-29T09:15:00",0.155555556
"2020-09-29T09:30:00",0.111111111
"2020-09-29T09:45:00",0.111111111
"2020-09-29T10:00:00",0.144444444
"2020-09-29T10:15:00",0.08
"2020-09-29T10:30:00",0.166666667
"2020-09-29T10:45:00",0.111111111
"2020-09-29T11:00:00",0.109090909
"2020-09-29T11:15:00",0.125
"2020-09-29T11:30:00",0.1
"2020-09-29T11:45:00",0.142857143
"2020-09-29T12:00:00",0.155555556
"2020-09-29T12:15:00",0.142857143
"2020-09-29T12:30:00",0.166666667
"2020-09-29T12:45:00",0.171428571
"2020-09-29T13:00:00",0.122222222
"2020-09-29T13:15:00",0.14
"2020-09-29T13:30:00",0.1375
"2020-09-29T13:45:00",0.088888889
"2020-09-29T14:00:00",0.15
"2020-09-29T14:15:00",0.088888889
"2020-09-29T14:30:00",0.11
"2020-09-29T14:45:00",0.025
"2020-09-29T15:00:00",0.057142857
"2020-09-29T15:15:00",0.088888889
"2020-09-29T15:30:00",0.072727273
"2020-09-29T15:45:00",0.05
"2020-09-29T16:00:00",0.085714286
"2020-09-29T16:15:00",0
"2020-09-29T16:30:00",0.05
"2020-09-29T16:45:00",0.04
"2020-09-29T17:00:00",0.066666667
"2020-09-29T17:15:00",0.066666667
"2020-09-29T17:30:00",0.2125
"2020-09-29T17:45:00",0.022222222
"2020-09-29T18:00:00",0.05
"2020-09-29T18:15:00",0.011111111
"2020-09-29T18:30:00",0.025
"2020-09-29T18:45:00",0.033333333
"2020-09-29T19:00:00",0.022222222
"2020-09-29T19:15:00",0.1
"2020-09-29T19:30:00",0
"2020-09-29T19:45:00",0.0375
"2020-09-29T20:00:00",0.055555556
"2020-09-29T20:15:00",0.042857143
"2020-09-29T20:30:00",0.21
"2020-09-29T20:45:00",0.014285714
"2020-09-29T21:00:00",0.04
"2020-09-29T21:15:00",0.07
"2020-09-29T21:30:00",0.05
"2020-09-29T21:45:00",0.0875
"2020-09-29T22:00:00",0.1
"2020-09-29T22:15:00",0.11
"2020-09-29T22:30:00",0.122222222
"2020-09-29T22:45:00",0.1
"2020-09-29T23:00:00",0.1
"2020-09-29T23:15:00",0.1
"2020-09-29T23:30:00",0.1
"2020-09-29T23:45:00",0.133333333
"2020-09-30T00:00:00",0.15
"2020-09-30T00:15:00",0.071428571
"2020-09-30T00:30:00",0.171428571
"2020-09-30T00:45:00",0.116666667
"2020-09-30T01:00:00",0.166666667
"2020-09-30T01:15:00",0.15
"2020-09-30T01:30:00",0.118181818
"2020-09-30T01:45:00",0.15
"2020-09-30T02:00:00",0.175
"2020-09-30T02:15:00",0.171428571
"2020-09-30T02:30:00",0.133333333
"2020-09-30T02:45:00",0.133333333
"2020-09-30T03:00:00",0.114285714
"2020-09-30T03:15:00",0.133333333
"2020-09-30T03:30:00",0.125
"2020-09-30T03:45:00",0.142857143
"2020-09-30T04:00:00",0.1625
"2020-09-30T04:15:00",0.125
"2020-09-30T04:30:00",0.142857143
"2020-09-30T04:45:00",0.144444444
"2020-09-30T05:00:00",0.1
"2020-09-30T05:15:00",0.175
"2020-09-30T05:30:00",0.177777778
"2020-09-30T05:45:00",0.157142857
"2020-09-30T06:00:00",0.166666667
"2020-09-30T06:15:00",0.157142857
"2020-09-30T06:30:00",0.133333333
"2020-09-30T06:45:00",0.18
"2020-09-30T07:00:00",0.155555556
"2020-09-30T07:15:00",0.1375
"2020-09-30T07:30:00",0.175
"2020-09-30T07:45:00",0.0875
"2020-09-30T08:00:00",0.171428571
"2020-09-30T08:15:00",0.171428571
"2020-09-30T08:30:00",0.12
"2020-09-30T08:45:00",0.183333333
"2020-09-30T09:00:00",0.15
"2020-09-30T09:15:00",0.1
"2020-09-30T09:30:00",0.16
"2020-09-30T09:45:00",0.12
"2020-09-30T10:00:00",0.175
"2020-09-30T10:15:00",0.142857143
"2020-09-30T10:30:00",0.08
"2020-09-30T10:45:00",0.142857143
"2020-09-30T11:00:00",0.177777778
"2020-09-30T11:15:00",0.1
"2020-09-30T11:30:00",0.15
"2020-09-30T11:45:00",0.157142857
"2020-09-30T12:00:00",0.1
"2020-09-30T12:15:00",0.166666667
"2020-09-30T12:30:00",0.157142857
"2020-09-30T12:45:00",0.125
"2020-09-30T13:00:00",0.133333333
"2020-09-30T13:15:00",0.114285714
"2020-09-30T13:30:00",0.15
"2020-09-30T13:45:00",0.122222222
"2020-09-30T14:00:00",0.155555556
"2020-09-30T14:15:00",0.122222222
"2020-09-30T14:30:00",0.142857143
"2020-09-30T14:45:00",0.12
"2020-09-30T15:00:00",0.08
"2020-09-30T15:15:00",0.033333333
"2020-09-30T15:30:00",0.042857143
"2020-09-30T15:45:00",0.071428571
"2020-09-30T16:00:00",0.088888889
"2020-09-30T16:15:00",0.033333333
"2020-09-30T16:30:00",0.083333333
"2020-09-30T16:45:00",0.016666667
"2020-09-30T17:00:00",0.057142857
"2020-09-30T17:15:00",0.05
"2020-09-30T17:30:00",0.0125
"2020-09-30T17:45:00",0.014285714
"2020-09-30T18:00:00",0.128571429
"2020-09-30T18:15:00",0.1
"2020-09-30T18:30:00",0.03
"2020-09-30T18:45:00",0.033333333
"2020-09-30T19:00:00",0.04
"2020-09-30T19:15:00",0.025
"2020-09-30T19:30:00",0.022222222
"2020-09-30T19:45:00",0.044444444
"2020-09-30T20:00:00",0.028571429
"2020-09-30T20:15:00",0.04
"2020-09-30T20:30:00",0.1
"2020-09-30T20:45:00",0
"2020-09-30T21:00:00",0.057142857
"2020-09-30T21:15:00",0.022222222
"2020-09-30T21:30:00",0.014285714
"2020-09-30T21:45:00",0.111111111
"2020-09-30T22:00:00",0.066666667
"2020-09-30T22:15:00",0
"2020-09-30T22:30:00",0.042857143
"2020-09-30T22:45:00",0.05
"2020-09-30T23:00:00",0.066666667
"2020-09-30T23:15:00",0.066666667
"2020-09-30T23:30:00",0.057142857
"2020-09-30T23:45:00",0
"2020-10-01T00:00:00",0.04
"2020-10-01T00:15:00",0.166666667
"2020-10-01T00:30:00",0.15
"2020-10-01T00:45:00",0.16
"2020-10-01T01:00:00",0.071428571
"2020-10-01T01:15:00",0.183333333
"2020-10-01T01:30:00",0.133333333
"2020-10-01T01:45:00",0.0875
"2020-10-01T02:00:00",0.171428571
"2020-10-01T02:15:00",0.1625
"2020-10-01T02:30:00",0.1125
"2020-10-01T02:45:00",0.142857143
"2020-10-01T03:00:00",0.188888889
"2020-10-01T03:15:00",0.1
"2020-10-01T03:30:00",0.166666667
"2020-10-01T03:45:00",0.2
"2020-10-01T04:00:00",0.183333333
"2020-10-01T04:15:00",0.3
"2020-10-01T04:30:00",0.177777778
"2020-10-01T04:45:00",0.15
"2020-10-01T05:00:00",0.171428571
"2020-10-01T05:15:00",0.15
"2020-10-01T05:30:00",0.175
"2020-10-01T05:45:00",0.14
"2020-10-01T06:00:00",0.066666667
"2020-10-01T06:15:00",0.2
"2020-10-01T06:30:00",0.1375
"2020-10-01T06:45:00",0.185714286
"2020-10-01T07:00:00",0.1375
"2020-10-01T07:15:00",0.11
"2020-10-01T07:30:00",0.15
"2020-10-01T07:45:00",0.16
"2020-10-01T08:00:00",0.1
"2020-10-01T08:15:00",0.1875
"2020-10-01T08:30:00",0.157142857
"2020-10-01T08:45:00",0.0875
"2020-10-01T09:00:00",0.171428571
"2020-10-01T09:15:00",0.1
"2020-10-01T09:30:00",0.125
"2020-10-01T09:45:00",0.15
"2020-10-01T10:00:00",0.122222222
"2020-10-01T10:15:00",0.2
"2020-10-01T10:30:00",0.2
"2020-10-01T10:45:00",0.12
"2020-10-01T11:00:00",0.122222222
"2020-10-01T11:15:00",0.155555556
"2020-10-01T11:30:00",0.1
"2020-10-01T11:45:00",0.1625
"2020-10-01T12:00:00",0.15
"2020-10-01T12:15:00",0.116666667
"2020-10-01T12:30:00",0.15
"2020-10-01T12:45:00",0.1
"2020-10-01T13:00:00",0.155555556
"2020-10-01T13:15:00",0.155555556
"2020-10-01T13:30:00",0.142857143
"2020-10-01T13:45:00",0.128571429
"2020-10-01T14:00:00",0.17
"2020-10-01T14:15:00",0.1
"2020-10-01T14:30:00",0.142857143
"2020-10-01T14:45:00",0.128571429
"2020-10-01T15:00:00",0.033333333
"2020-10-01T15:15:00",0.0625
"2020-10-01T15:30:00",0.09
"2020-10-01T15:45:00",0.1
"2020-10-01T16:00:00",0.1375
"2020-10-01T16:15:00",0.075
"2020-10-01T16:30:00",0
"2020-10-01T16:45:00",0.028571429
"2020-10-01T17:00:00",0.04
"2020-10-01T17:15:00",0
"2020-10-01T17:30:00",0.05
"2020-10-01T17:45:00",0.388888889
"2020-10-01T18:00:00",0.028571429
"2020-10-01T18:15:00",0.2
"2020-10-01T18:30:00",0
"2020-10-01T18:45:00",0.02
"2020-10-01T19:00:00",0.02
"2020-10-01T19:15:00",0.1375
"2020-10-01T19:30:00",0.1875
"2020-10-01T19:45:00",0.044444444
"2020-10-01T20:00:00",0.16
"2020-10-01T20:15:00",0.085714286
"2020-10-01T20:30:00",0.033333333
"2020-10-01T20:45:00",0.1125
"2020-10-01T21:00:00",0.088888889
"2020-10-01T21:15:00",0.2
"2020-10-01T21:30:00",0.2
"2020-10-01T21:45:00",0.028571429
"2020-10-01T22:00:00",0.05
"2020-10-01T22:15:00",0.04
"2020-10-01T22:30:00",0.025
"2020-10-01T22:45:00",0.08
"2020-10-01T23:00:00",0
"2020-10-01T23:15:00",0
"2020-10-01T23:30:00",0.06
"2020-10-01T23:45:00",0.142857143
"2020-10-02T00:00:00",0.133333333
"2020-10-02T00:15:00",0.16
"2020-10-02T00:30:00",0.175
"2020-10-02T00:45:00",0.1
"2020-10-02T01:00:00",0.166666667
"2020-10-02T01:15:00",0.1625
"2020-10-02T01:30:00",0.1375
"2020-10-02T01:45:00",0.166666667
"2020-10-02T02:00:00",0.125
"2020-10-02T02:15:00",0.12
"2020-10-02T02:30:00",0.1625
"2020-10-02T02:45:00",0.1375
"2020-10-02T03:00:00",0.085714286
"2020-10-02T03:15:00",0.175
"2020-10-02T03:30:00",0.133333333
"2020-10-02T03:45:00",0.1375
"2020-10-02T04:00:00",0.16
"2020-10-02T04:15:00",0.15
"2020-10-02T04:30:00",0.2
"2020-10-02T04:45:00",0.166666667
"2020-10-02T05:00:00",0.122222222
"2020-10-02T05:15:00",0.2
"2020-10-02T05:30:00",0.21
"2020-10-02T05:45:00",0.133333333
"2020-10-02T06:00:00",0.171428571
"2020-10-02T06:15:00",0.128571429
"2020-10-02T06:30:00",0.183333333
"2020-10-02T06:45:00",0.16
"2020-10-02T07:00:00",0.142857143
"2020-10-02T07:15:00",0.1625
"2020-10-02T07:30:00",0.133333333
"2020-10-02T07:45:00",0.142857143
"2020-10-02T08:00:00",0.1125
"2020-10-02T08:15:00",0.157142857
"2020-10-02T08:30:00",0.1
"2020-10-02T08:45:00",0.1625
"2020-10-02T09:00:00",0.127272727
"2020-10-02T09:15:00",0.133333333
"2020-10-02T09:30:00",0.116666667
"2020-10-02T09:45:00",0.05
"2020-10-02T10:00:00",0.15
"2020-10-02T10:15:00",0.14
"2020-10-02T10:30:00",0.1125
"2020-10-02T10:45:00",0.15
"2020-10-02T11:00:00",0.177777778
"2020-10-02T11:15:00",0.122222222
"2020-10-02T11:30:00",0.142857143
"2020-10-02T11:45:00",0.1
"2020-10-02T12:00:00",0.118181818
"2020-10-02T12:15:00",0.175
"2020-10-02T12:30:00",0.154545455
"2020-10-02T12:45:00",0.1375
"2020-10-02T13:00:00",0.1625
"2020-10-02T13:15:00",0.183333333
"2020-10-02T13:30:00",0.133333333
"2020-10-02T13:45:00",0.18
"2020-10-02T14:00:00",0.1375
"2020-10-02T14:15:00",0.114285714
"2020-10-02T14:30:00",0.116666667
"2020-10-02T14:45:00",0.111111111
"2020-10-02T15:00:00",0.2
"2020-10-02T15:15:00",0.144444444
"2020-10-02T15:30:00",0.11
"2020-10-02T15:45:00",0.16
"2020-10-02T16:00:00",0.185714286
"2020-10-02T16:15:00",0.1
"2020-10-02T16:30:00",0.171428571
"2020-10-02T16:45:00",0.155555556
"2020-10-02T17:00:00",0.128571429
"2020-10-02T17:15:00",0.114285714
"2020-10-02T17:30:00",0.05
"2020-10-02T17:45:00",0.1
"2020-10-02T18:00:00",0.125
"2020-10-02T18:15:00",0.077777778
"2020-10-02T18:30:00",0.142857143
"2020-10-02T18:45:00",0.1875
"2020-10-02T19:00:00",0.088888889
"2020-10-02T19:15:00",0.157142857
"2020-10-02T19:30:00",0.125
